machine_id,site_session_id,domain_id,event_date,event_time,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name
87480280,5123693482160,3010609366849421442,20110911,16:23:16,44,"ORLANDO, FL (MCO)~NEW YORK CITY, NY (JFK) FRI SEP 16",1,202.00,202.00,99,3,3,8,7,1,2,1,0,32750,jetblue.com
87480280,69663142449368,10326615452578885078,20111021,4:42:41,43,ADULT N/A,1,0.00,0.00,99,3,3,8,7,1,2,1,0,32750,aa.com
87480280,69663147167960,10326615452578885078,20111021,3:27:32,43,ADULT N/A,1,0.00,0.00,99,3,3,8,7,1,2,1,0,32750,aa.com
87481310,4743477137545,5127767531286671227,20110803,6:25:00,43,"FLIGHT MONDAY, AUGUST 22, 2011",1,129.00,129.00,99,4,1,2,1,0,5,1,0,94609,priceline.com
87481310,69689428021507,9530952911301729568,20111203,8:20:13,44,HOTEL - SLEEP INN NEW ORLEANS AIRPORT ~SAT DEC/3/2011TOSUN DEC/4/2011,1,59.15,59.15,99,4,1,2,1,0,5,1,0,94609,expedia.com
87481529,68452540551385,17475197073474272331,20111022,17:20:05,45,CAR - INTERMEDIATE SUV SUN DEC 25~FRI DEC 30,5,320.50,320.50,99,4,2,6,7,1,1,1,0,95219,travelocity.com
87484660,69749196198138,9530952911301729568,20111124,14:55:42,44,HOTEL - COURTYARD BY MARRIOTT BRADENTON SARASOTA RIVERFRONT ~FRI NOV/25/2011TOSAT NOV/26/2011,1,122.38,122.38,99,3,2,5,5,1,1,1,0,34771,expedia.com
87519064,4822345584564,1037677886457106237,20110102,0:10:39,43,FLIGHT - SENIOR APR. 11,2,701.38,741.38,99,3,2,11,7,1,1,1,0,22042,southwest.com
87519064,4822345584564,1037677886457106237,20110102,0:10:39,43,FLIGHT - SENIOR APR~11,2,350.70,436.30,99,3,2,11,7,1,1,1,0,22042,southwest.com
87520397,4459718774845,17591158128419228596,20110519,23:43:40,3,GUCCI TIE N/A,1,45.00,45.00,99,1,3,11,7,0,5,1,1,07047,google.com
87520397,4459718774845,17591158128419228596,20110519,23:43:40,3,DKNY SCARF N/A,1,40.00,40.00,99,1,3,11,7,0,5,1,1,07047,google.com
87520397,4832487149712,17591158128419228596,20110810,0:11:27,99,SERGIO GONZAL... N/A,1,260.01,260.01,99,1,3,11,7,0,5,1,1,07047,google.com
87520397,4853216579727,17591158128419228596,20110809,2:42:34,3,MISSONI TIE N/A,1,35.00,295.01,99,1,3,11,7,0,5,1,1,07047,google.com
87520397,4853216579727,17591158128419228596,20110809,2:42:34,99,SERGIO GONZAL... N/A,1,260.01,295.01,99,1,3,11,7,0,5,1,1,07047,google.com
87520397,72244717228308,9530952911301729568,20111220,0:45:09,43,FLIGHT - NEWARK TO LAS VEGAS SAT FEB 11 2012~SAT FEB 18 2012,3,1014.00,1014.00,99,1,3,11,7,0,5,1,1,07047,expedia.com
87521419,4282630934577,10326615452578885078,20110507,1:34:31,43,"ADULT MAY 25, 2011",1,478.00,478.00,99,1,2,11,5,1,1,1,0,11203,aa.com
87521419,4904416972785,10326615452578885078,20110304,18:03:11,43,"ADULT MAY 16, 2011",1,435.00,435.00,99,1,2,11,5,1,1,1,0,11203,aa.com
87521419,71757856182481,10326615452578885078,20111014,2:11:19,43,ADULT N/A,1,0.00,503.20,99,1,2,11,5,1,1,1,0,11203,aa.com
87521419,71757856182481,10326615452578885078,20111014,2:11:19,43,ADULT N/A,1,503.20,503.20,99,1,2,11,5,1,1,1,0,11203,aa.com
87522340,4751170932872,1037677886457106237,20110802,22:11:36,43,FLIGHT - ADULT N/A,2,263.00,347.00,99,4,3,7,6,1,1,1,0,80501,southwest.com
87534104,71159552938251,1875457313788268580,20111211,16:19:44,43,FLIGHT - N/A,1,150.70,183.00,99,3,3,8,6,1,1,1,0,35127,delta.com
87536472,4461240062099,9530952911301729568,20110813,2:44:33,43,FLIGHT - SAN FRANCISCO TO LOS ANGELES TUE AUG 16 2011,1,59.00,59.00,99,4,6,6,7,1,3,1,0,94112,expedia.com
87536472,4976631091152,9530952911301729568,20110130,9:37:17,44,HOTEL - RODEWAY INN CASINO CENTER MON 1/31/2011~ WED 2/2/2011,2,98.00,98.00,99,4,6,6,7,1,3,1,0,94112,expedia.com
87536472,4976631091152,9530952911301729568,20110130,9:37:17,44,HOTEL - RODEWAY INN CASINO CENTER MON 1/31/2011~WED 2/2/2011,2,276.00,276.00,99,4,6,6,7,1,3,1,0,94112,expedia.com
87546762,4631038595152,17591158128419228596,20110607,0:41:49,21,REGISTRATION FOR IN THE BEDROOM EVENING CLASS SERIES N/A,1,45.00,45.00,99,4,2,11,6,1,1,1,0,97502,google.com
87546762,4631038595152,17591158128419228596,20110607,0:41:49,21,REGISTRATION FOR IN THE BEDROOM EVENING CLASS SERIES N/A,1,45.00,49.00,99,4,2,11,6,1,1,1,0,97502,google.com
87548331,4915732811761,1875457313788268580,20110304,22:16:14,43,FLIGHT - N/A,1,195.35,0.00,99,3,5,8,7,1,1,1,0,32608,delta.com
87548331,4915732811761,1875457313788268580,20110304,22:16:14,43,FLIGHT - N/A,1,129.30,50.70,99,3,5,8,7,1,1,1,0,32608,delta.com
87572196,4462159925299,9530952911301729568,20110509,17:28:16,44,HOTEL - HOMEWOOD SUITES BY HILTON HUNTSVILLEVILLAGE OF PROVIDENCE SUN 6/26/2011~ THU 6/30/2011,4,656.00,656.00,99,3,5,9,6,1,1,1,0,32940,expedia.com
87572196,4688142209069,3010609366849421442,20110503,16:34:09,43,"ORLANDO, FL,  (MCO)~WASHINGTON, DC/REAGAN,  (DCA) THU JUL 28~SUN JUL 31",2,376.00,376.00,99,3,5,9,6,1,1,1,0,32940,jetblue.com
87572196,69745600368890,9530952911301729568,20111124,18:18:16,43,FLIGHT - ORLANDO TO MELBOURNE THU DEC 8 2011~SAT DEC 10 2011,1,1063.00,1063.00,99,3,5,9,6,1,1,1,0,32940,expedia.com
87573188,67954366746876,7101213156062330967,20111126,22:04:29,43,"FLIGHT - SEATTLE, WA TO SALT LAKE CITY, UT MONDAY, DECEMBER 19~MONDAY, DECEMBER 26",1,266.00,266.00,99,4,1,10,3,0,1,1,0,98002,orbitz.com
87574861,73212727464185,17591158128419228596,20111123,16:01:15,3,OAKLEY N/A,1,85.00,85.00,99,4,2,6,4,1,1,0,0,59047,google.com
87575660,70600502808810,3010609366849421442,20111108,20:13:08,44,"ORLANDO, FL (MCO)~SAN JUAN, PR (SJU) THU DEC 15",5,626.50,626.50,99,3,5,6,4,1,5,1,1,32807,jetblue.com
87612530,4736620302374,17591158128419228596,20110426,12:13:47,23,HOME FITNESS DVD SET N/A,1,29.99,29.99,99,4,5,4,4,0,1,1,0,98032,google.com
87614175,4384701943870,9530952911301729568,20110520,16:52:41,43,FLIGHT - PENSACOLA TO NEW YORK WED MAY 25 2011~FRI MAY 27 2011,1,548.00,548.00,99,3,4,5,7,1,2,1,0,32533,expedia.com
87614405,70084160459008,10326615452578885078,20111130,12:05:42,43,ADULT N/A,1,0.00,0.00,99,3,2,8,1,0,1,1,0,33952,aa.com
87617623,4609409814659,1875457313788268580,20110728,15:02:08,43,FLIGHT - N/A,1,129.00,136.00,99,3,2,7,7,1,1,1,0,20774,delta.com
87620038,4568057843734,1037677886457106237,20110410,23:32:12,43,FLIGHT - ADULT MAY~9,1,161.86,262.26,99,2,4,8,4,0,2,1,0,61021,southwest.com
87620038,4863230021774,1037677886457106237,20110808,20:15:28,43,FLIGHT - ADULT N/A,1,331.70,374.50,99,2,4,8,4,0,2,1,0,61021,southwest.com
87622747,4651261956186,17591158128419228596,20110617,6:41:39,22,EXPRESSIONS CD N/A,1,16.50,16.50,99,4,1,11,7,0,1,1,0,95688,google.com
87651623,5115572785094,10326615452578885078,20110120,4:13:57,43,"ADULT MAR 12, 2011",1,258.00,258.00,99,3,6,8,6,1,1,1,0,76018,aa.com
87651632,5037587763192,5127767531286671227,20110311,3:42:15,44,"HOTEL - FERRYMANS INN FRI, MAR 11, ~SUN, MAR 13,",2,109.98,109.98,99,4,1,8,2,0,1,1,0,98258,priceline.com
87652413,4482747011179,9530952911301729568,20110704,18:34:21,44,HOTEL - KNIGHTS INN DAYTON NORTH FRI 7/15/2011~SUN 7/17/2011,2,121.44,121.44,99,3,6,10,6,0,1,1,0,40031,expedia.com
87652413,5077895417823,5127767531286671227,20110214,1:14:13,44,"HOTEL - SUPER 8 FORT MITCHELL FRI, FEB 18, ~SUN, FEB 20,",2,132.80,132.80,99,3,6,10,6,0,1,1,0,40031,priceline.com
87653962,5217847349195,7101213156062330967,20110125,6:40:33,43,"FLIGHT - ONTARIO, CA THURSDAY, JANUARY 27",1,269.00,269.00,99,4,4,8,5,1,1,1,0,98277,orbitz.com
87655243,4594267000913,3010609366849421442,20110608,16:03:22,43,"NEW YORK CITY, NY (JFK)~SAN JUAN, PR (SJU) WED JUN 22",1,155.30,155.30,99,1,1,5,6,0,1,1,0,06614,jetblue.com
87655243,4679891947649,17475197073474272331,20110726,11:17:28,46,PACKAGE FLIGHT + HOTEL + CAR,1,623.75,623.75,99,1,1,5,6,0,1,1,0,06614,travelocity.com
87655243,4679891947649,17475197073474272331,20110726,11:17:28,43,FLIGHT - HARTFORD/SPRINGFIELD (BDL)~ORLANDO INTERNATIONAL AIRPORT (MCO) SAT OCT 22,1,0.00,623.75,99,1,1,5,6,0,1,1,0,06614,travelocity.com
87655243,4679891947649,17475197073474272331,20110726,11:17:28,45,CAR - INTERMEDIATE SAT OCT 22~FRI OCT 28,6,0.00,623.75,99,1,1,5,6,0,1,1,0,06614,travelocity.com
87655243,4679891947649,17475197073474272331,20110726,11:17:28,44,HOTEL - LIKI TIKI VILLAGE SAT OCT 22~FRI OCT 28,6,0.00,623.75,99,1,1,5,6,0,1,1,0,06614,travelocity.com
87655243,4864291770511,3010609366849421442,20110809,13:49:27,45,"SAN JUAN, PR (SJU)~NEW YORK CITY, NY (JFK) WED AUG 24",1,193.30,193.30,99,1,1,5,6,0,1,1,0,06614,jetblue.com
87655243,4990335520746,3010609366849421442,20110225,13:54:07,43,"SAN JUAN, PR, XPR (SJU)~FORT LAUDERDALE, FL, XFL (FLL) TUE MAY 24~TUE MAY 24",1,205.30,205.30,99,1,1,5,6,0,1,1,0,06614,jetblue.com
87655243,5029139910633,9530952911301729568,20110224,15:55:24,45,CAR - SPECIAL SPECIAL MAY 18 2011~MAY 24 2011,6,142.32,142.32,99,1,1,5,6,0,1,1,0,06614,expedia.com
87655243,5099699376094,3010609366849421442,20110213,9:27:48,44,"NEW YORK CITY, NY, NYC (JFK)~SAN JUAN, PR, XPR (SJU) WED MAY 18",1,130.30,130.30,99,1,1,5,6,0,1,1,0,06614,jetblue.com
87655243,5200223211468,9530952911301729568,20110126,21:15:23,43,FLIGHT - NEW YORK TO SAN JUAN MON JAN 31 2011,1,130.00,130.00,99,1,1,5,6,0,1,1,0,06614,expedia.com
87658032,4571549536278,5127767531286671227,20110410,6:03:10,43,"FLIGHT TUESDAY, JULY 26, 2011",1,319.00,335.00,99,1,6,4,3,1,2,1,0,19142,priceline.com
87658032,4571549536278,5127767531286671227,20110410,6:03:10,43,"FLIGHT FRIDAY, JULY 22, 2011",1,0.00,335.00,99,1,6,4,3,1,2,1,0,19142,priceline.com
87660011,4757430997157,1037677886457106237,20110831,2:10:07,43,FLIGHT - N/A,2,0.00,0.00,99,4,3,11,7,0,1,1,0,95124,southwest.com
87660176,4762885492761,1875457313788268580,20110413,1:05:15,43,FLIGHT - N/A,1,379.54,400.94,99,3,1,8,7,0,1,1,0,34747,delta.com
87661821,4962735165428,17475197073474272331,20110307,4:16:55,43,FLIGHT - DALLAS/FORT WORTH INTERNATIONAL AIRPORT (DFW)~CHICAGO O'HARE INTERNATIONAL AIRPORT (ORD) TUE JUL 5,1,402.00,402.00,99,3,3,10,6,1,1,1,0,75042,travelocity.com
87691292,4596463636559,9530952911301729568,20110606,22:28:05,43,FLIGHT - KNOXVILLE TO NEW YORK TUE JUN 7 2011~THU JUN 9 2011,1,474.00,474.00,99,3,2,3,1,0,1,1,0,37919,expedia.com
87691327,5153949028313,17805502262469192295,20110208,16:21:46,43,"CHARLOTTE, NC~NEW YORK, NY (LAGUARDIA) TUESDAY, MARCH 01, 2011~WEDNESDAY, MARCH 02, 2011",1,169.30,169.30,99,3,6,9,6,1,1,1,0,28601,usairways.com
87692658,5109786218471,1037677886457106237,20110222,2:09:42,43,FLIGHT - ADULT MAR~25,2,277.20,420.40,99,3,3,7,5,1,5,1,0,78245,southwest.com
87695329,4640484495440,17475197073474272331,20110607,21:19:54,43,FLIGHT - DETROIT WAYNE COUNTY (DTW)~NASHVILLE (BNA) TUE JUN 14,2,1004.00,1043.90,99,2,1,5,3,0,1,1,0,48906,travelocity.com
87696152,4641410977893,1037677886457106237,20110628,0:41:48,43,FLIGHT - ADULT N/A,1,199.07,241.87,99,2,3,4,5,1,5,1,0,60120,southwest.com
87696152,4641410977893,1037677886457106237,20110628,0:41:48,43,FLIGHT - ADULT N/A,2,199.08,241.88,99,2,3,4,5,1,5,1,0,60120,southwest.com
87696479,5137309241520,1037677886457106237,20110911,19:41:15,43,FLIGHT - ADULT N/A,1,354.30,507.50,99,2,6,8,7,1,1,1,1,45830,southwest.com
87697299,4906954461194,7101213156062330967,20110329,1:13:57,43,"FLIGHT - NEW YORK, NY TO OKLAHOMA CITY, OK WEDNESDAY, APRIL 6~FLIGHT 1~SUNDAY, APRIL 10~FLIGHT 2",1,373.99,373.99,99,1,1,5,5,0,1,1,0,10461,orbitz.com
87697299,4906954461194,7101213156062330967,20110329,1:13:57,43,"FLIGHT - PLEASE CHECK IN WITH THE OPERATING CARRIER WED, APR 6, 2011",1,407.80,407.80,99,1,1,5,5,0,1,1,0,10461,orbitz.com
87697685,68899343241495,3010609366849421442,20111223,16:07:06,44,"KINGSTON, JAMAICA (KIN)~NEW YORK CITY, NY (JFK) MON DEC 26",1,79.00,79.00,99,1,1,7,7,0,2,1,1,08873,jetblue.com
87698284,4442817040539,10326615452578885078,20110821,21:00:24,43,"ADULT SEP 18, 2011",1,430.00,430.00,99,4,1,11,7,0,1,1,0,92630,aa.com
87698298,4427834462277,1875457313788268580,20110527,0:13:05,43,FLIGHT - N/A,1,140.47,151.17,99,2,2,9,6,0,2,1,0,48227,delta.com
87700353,4682558410881,1037677886457106237,20110726,3:55:59,43,FLIGHT - ADULT N/A,1,77.00,105.00,99,4,3,3,6,1,1,1,0,94066,southwest.com
87700353,5309536604337,5127767531286671227,20110912,0:39:45,43,"FLIGHT SATURDAY, SEPTEMBER 24, 2011",1,59.00,59.00,99,4,3,3,6,1,1,1,0,94066,priceline.com
87700353,5309536604337,5127767531286671227,20110912,0:39:45,43,"FLIGHT SATURDAY, SEPTEMBER 24, 2011",1,0.00,0.00,99,4,3,3,6,1,1,1,0,94066,priceline.com
87704400,4477904556173,17591158128419228596,20110807,0:13:07,55,STUDENT OF FORTUNE PURCHASE N/A,1,3.50,3.50,99,3,2,10,4,1,1,1,0,77545,google.com
87704836,4915458478081,1875457313788268580,20110320,20:23:22,43,FLIGHT - N/A,1,359.07,380.47,99,2,2,11,5,1,1,1,0,48307,delta.com
87705252,4655993262112,3010609366849421442,20110420,19:04:35,43,"NEW YORK CITY, NY, NYC (JFK)~SAN JUAN, PR, XPR (SJU) SAT MAY 21",1,150.30,150.30,99,1,5,2,2,1,5,1,1,11212,jetblue.com
87706524,67201383534815,1037677886457106237,20111028,4:25:58,43,FLIGHT - ADULT N/A,1,285.40,371.00,99,4,4,10,6,0,1,1,0,98406,southwest.com
87707312,4479325114429,9530952911301729568,20110519,0:01:30,43,FLIGHT - PITTSBURGH TO SAVANNAH SUN AUG 14 2011~SAT AUG 20 2011,2,536.00,536.00,99,1,2,8,5,1,1,1,0,15920,expedia.com
87711187,5084139360215,3010609366849421442,20110206,17:45:06,43,"NEW YORK CITY, NY, NYC (JFK)~SANTO DOMINGO, DR, XDR (SDQ) SAT FEB 12~MON FEB 28",1,628.00,628.00,99,2,3,10,5,1,5,1,1,67216,jetblue.com
87711466,5109848870872,17805502262469192295,20110207,19:53:10,43,"MINNEAPOLIS/ST. PAUL, MN~PHOENIX, AZ FRIDAY, FEBRUARY 25, 2011~MONDAY, FEBRUARY 28, 2011",1,347.91,347.91,99,2,5,6,5,1,1,1,0,55313,usairways.com
87712834,4273600794758,1037677886457106237,20110731,15:34:48,43,FLIGHT - ADULT N/A,4,256.00,312.00,99,1,4,9,7,1,1,1,0,11746,southwest.com
87714124,4485739974817,3010609366849421442,20110827,19:25:24,44,"SAN DIEGO, CA (SAN)~NEW YORK CITY, NY (JFK) MON DEC 05~THU DEC 15",2,996.00,996.00,99,4,2,11,5,0,1,1,0,92109,jetblue.com
87773108,70234985730302,7101213156062330967,20111128,22:34:14,43,"FLIGHT - WASHINGTON, DC TO MIAMI, FL WEDNESDAY, DECEMBER 21~SATURDAY, DECEMBER 24",2,624.02,624.02,99,3,4,10,7,1,2,1,0,20772,orbitz.com
87777013,4528458633341,14244539005989555924,20110722,3:01:39,43,"FLIGHT -CHICAGO, IL (ORD)~WASHINGTON, DC (IAD) N/A",1,312.70,312.70,99,3,2,6,7,1,2,1,0,20616,united.com
87777013,4800489459719,1037677886457106237,20110326,4:56:20,43,FLIGHT - ADULT MAR~26,1,478.14,563.74,99,3,2,6,7,1,2,1,0,20616,southwest.com
87777013,5192216416182,14244539005989555924,20110104,4:42:16,43,"FLIGHT -WASHINGTON, DC (DCA)~CHICAGO, IL (ORD) N/A",1,503.40,503.40,99,3,2,6,7,1,2,1,0,20616,united.com
87777013,5199978434522,3010609366849421442,20110209,2:12:29,43,"WASHINGTON, DC/DULLES,  (IAD)~NEW YORK CITY, NY, NYC (JFK) SUN FEB 20~MON FEB 21",1,237.00,237.00,99,3,2,6,7,1,2,1,0,20616,jetblue.com
87777013,5199978500058,1037677886457106237,20110209,1:48:48,43,FLIGHT - ADULT FEB~16,1,300.46,386.06,99,3,2,6,7,1,2,1,0,20616,southwest.com
87777013,5199978500058,1037677886457106237,20110209,1:48:48,43,FLIGHT - ADULT FEB~16,1,169.30,212.10,99,3,2,6,7,1,2,1,0,20616,southwest.com
87777013,5250359562173,14244539005989555924,20110111,23:04:31,43,"FLIGHT -CHICAGO, IL (ORD)~BOSTON, MA (BOS) N/A",1,358.80,358.80,99,3,2,6,7,1,2,1,0,20616,united.com
87777013,5311952064446,3010609366849421442,20110112,,43,"BALTIMORE, MD,  (BWI)~BOSTON, MA,  (BOS) WED JAN 19~THU JAN 20",1,78.00,78.00,99,3,2,6,7,1,2,1,0,20616,jetblue.com
87777013,5488535867584,1037677886457106237,20110927,0:05:28,43,FLIGHT - ADULT N/A,0,0.00,2543.60,99,3,2,6,7,1,2,1,0,20616,southwest.com
87777013,5488535867584,1037677886457106237,20110927,0:05:28,43,FLIGHT - SENIOR N/A,1,2372.40,2543.60,99,3,2,6,7,1,2,1,0,20616,southwest.com
87778443,5256410894291,5127767531286671227,20110202,6:09:08,43,"FLIGHT WEDNESDAY, FEBRUARY 2, 2011",1,72.00,88.00,99,1,4,8,6,1,1,1,0,10977,priceline.com
87778443,68586570453223,17475197073474272331,20111105,,43,FLIGHT - TAMPA INTERNATIONAL AIRPORT (TPA)~NEW YORK LA GUARDIA AIRPORT (LGA) SUN NOV 6,1,149.00,149.00,99,1,4,8,6,1,1,1,0,10977,travelocity.com
87778880,66156558815456,1875457313788268580,20111029,0:00:52,43,FLIGHT - N/A,1,258.60,299.40,99,2,3,11,7,0,1,1,0,44212,delta.com
87779448,4522494922809,3010609366849421442,20110515,14:42:44,43,"SANTIAGO, DR, XDR (STI)~NEW YORK CITY, NY, NYC (JFK) WED JUN 22",1,144.00,144.00,99,3,2,8,3,0,1,1,0,33309,jetblue.com
87779448,5013039419342,3010609366849421442,20110128,2:20:30,99,N/A N/A,1,129.00,129.00,99,3,2,8,3,0,1,1,0,33309,jetblue.com
87779448,5201447489498,3010609366849421442,20110209,1:14:27,43,"NEW YORK, NY, NYC (LGA)~FORT LAUDERDALE, FL, XFL (FLL) TUE MAR 08",1,74.00,74.00,99,3,2,8,3,0,1,1,0,33309,jetblue.com
87781640,69717805240550,1037677886457106237,20111104,0:53:01,43,FLIGHT - ADULT N/A,1,245.60,340.00,99,3,5,3,7,1,1,1,0,19808,southwest.com
87788852,4827692601508,1875457313788268580,20110830,0:32:44,43,FLIGHT - N/A,2,383.24,459.84,99,1,4,7,7,1,1,1,0,18840,delta.com
87819305,4690617045121,9530952911301729568,20110726,13:55:58,43,FLIGHT - NASHVILLE TO MILWAUKEE SAT AUG 6 2011,1,56.98,56.98,99,3,1,4,5,0,1,1,0,37167,expedia.com
87821101,4606456041530,1037677886457106237,20110516,21:40:02,43,FLIGHT - ADULT N/A,1,423.26,551.66,99,3,3,7,4,1,1,1,0,78577,southwest.com
87821101,4710768644141,1037677886457106237,20110503,18:01:49,43,FLIGHT - ADULT N/A,1,365.58,423.18,99,3,3,7,4,1,1,1,0,78577,southwest.com
87821101,5052708032495,9530952911301729568,20110302,0:24:42,44,HOTEL - EMBASSY SUITES SAN ANTONIO - RIVERWALK FRI 3/4/2011~ SAT 3/5/2011,1,159.00,159.00,99,3,3,7,4,1,1,1,0,78577,expedia.com
87821860,4581886333043,10326615452578885078,20110712,22:49:15,43,"ADULT OCT 28, 2011",2,0.00,0.00,99,2,5,4,7,1,1,1,0,83709,aa.com
87824942,4451510784155,1037677886457106237,20110821,5:54:25,43,FLIGHT - ADULT N/A,2,619.40,662.20,99,2,1,6,6,0,2,1,0,64138,southwest.com
87831228,4494493814839,9530952911301729568,20110513,9:17:00,43,FLIGHT - DALLAS TO ATLANTA SAT JUN 25 2011,1,166.00,166.00,99,3,1,8,5,0,2,1,0,75052,expedia.com
87835185,4480314183752,7101213156062330967,20110530,1:01:40,43,"FLIGHT - LOUISVILLE, KY TO PHILADELPHIA, PA SATURDAY, JULY 2~TUESDAY, JULY 5",1,308.01,308.01,99,3,2,9,1,0,2,1,1,40447,orbitz.com
87835185,4760331292766,7101213156062330967,20110621,23:46:37,43,"FLIGHT - LOUISVILLE, KY TO PHILADELPHIA, PA SATURDAY, JULY 2~TUESDAY, JULY 5",1,527.98,527.98,99,3,2,9,1,0,2,1,1,40447,orbitz.com
87837211,4626630054019,9859212299277700681,20110728,15:05:24,43,TICKET N/A,1,129.30,265.60,99,4,4,11,3,0,1,1,0,92840,alaskaair.com
87837211,72253391704277,9859212299277700681,20111018,17:12:52,43,TICKET N/A,1,208.00,208.00,99,4,4,11,3,0,1,1,0,92840,alaskaair.com
87838363,4489543159859,17591158128419228596,20110509,18:13:41,1,TRAVELON LEATHER WAIST PACK W/ORGANIZER N/A,1,30.45,30.45,99,3,3,11,5,1,1,1,1,78228,google.com
87839707,4921461444613,7101213156062330967,20110324,21:51:40,43,FLIGHT - N/A,1,278.00,278.00,99,1,1,4,3,0,1,1,0,11385,orbitz.com
87842013,5133662162887,1037677886457106237,20110121,20:48:10,43,FLIGHT - SENIOR FEB. 25,1,163.72,183.72,99,4,1,11,7,0,1,1,0,91011,southwest.com
87842013,5133662162887,1037677886457106237,20110121,20:48:10,43,FLIGHT - SENIOR FEB~25,1,163.72,206.52,99,4,1,11,7,0,1,1,0,91011,southwest.com
87873994,4121180639345,5127767531286671227,20110710,0:24:45,43,"HOTEL - CORONA HOTEL NEW YORK LAGUARDIA AIRPORT SAT, JUL 9, ~SUN, JUL 10,",1,110.19,110.19,99,1,6,11,5,1,1,1,0,10710,priceline.com
87873994,4255460429929,1875457313788268580,20110702,23:04:51,43,FLIGHT - N/A,8,1510.72,1681.92,99,1,6,11,5,1,1,1,0,10710,delta.com
87877560,4672479432799,1037677886457106237,20110622,2:30:12,43,FLIGHT - ADULT N/A,1,148.84,234.44,99,4,6,6,5,1,1,1,0,84604,southwest.com
87881359,4485735583816,7101213156062330967,20110530,1:45:56,44,"HOTEL - MOTEL 6 BISMARCK SUN, MAY 29, 2011~MON, MAY 30, 2011",1,43.99,43.99,99,4,4,11,7,0,1,1,0,59715,orbitz.com
87881359,69186848755909,5127767531286671227,20111002,16:34:34,43,"FLIGHT THURSDAY, NOVEMBER 3, 2011",1,0.00,380.00,99,4,4,11,7,0,1,1,0,59715,priceline.com
87881359,69186848755909,5127767531286671227,20111002,16:34:34,43,"FLIGHT MONDAY, NOVEMBER 7, 2011",1,380.00,380.00,99,4,4,11,7,0,1,1,0,59715,priceline.com
87881508,4207467368554,7101213156062330967,20110703,1:10:35,46,PACKAGE N/A,1,875.00,875.00,99,1,2,6,5,0,5,1,0,03465,orbitz.com
87881508,4207467368554,7101213156062330967,20110703,1:10:35,43,"FLIGHT - GRAND RAPIDS, MI TO SAN DIEGO, CA FRIDAY, JULY 15~SUNDAY, JULY 17",1,0.00,875.00,99,1,2,6,5,0,5,1,0,03465,orbitz.com
87881508,4207467368554,7101213156062330967,20110703,1:10:35,44,"HOTEL - OCEAN BEACH HOTEL FRI, JUL 15, 2011~SUN, JUL 17",2,0.00,875.00,99,1,2,6,5,0,5,1,0,03465,orbitz.com
87883559,4641989988440,1875457313788268580,20110615,16:11:07,43,FLIGHT - N/A,1,162.79,184.19,99,4,2,11,5,0,1,1,0,80231,delta.com
87883559,4882846847119,14244539005989555924,20110809,17:18:26,43,"FLIGHT -DENVER, CO (DEN)~DES MOINES, IA (DSM) N/A",1,220.40,220.40,99,4,2,11,5,0,1,1,0,80231,united.com
87883559,5457430646978,1037677886457106237,20110929,13:31:58,43,FLIGHT - ADULT N/A,0,0.00,626.00,99,4,2,11,5,0,1,1,0,80231,southwest.com
87883559,5457430646978,1037677886457106237,20110929,13:31:58,43,FLIGHT - SENIOR N/A,1,454.80,626.00,99,4,2,11,5,0,1,1,0,80231,southwest.com
87885847,4675722678358,10326615452578885078,20110613,3:40:55,43,"ADULT SEP 02, 2011",1,288.00,288.00,99,3,3,11,5,0,1,1,0,38558,aa.com
87885847,69855695802569,10326615452578885078,20111006,2:32:47,43,ADULT N/A,1,0.00,325.80,99,3,3,11,5,0,1,1,0,38558,aa.com
87885847,69855695802569,10326615452578885078,20111006,2:32:47,43,ADULT N/A,1,325.80,325.80,99,3,3,11,5,0,1,1,0,38558,aa.com
87886063,71159426257163,9530952911301729568,20111211,23:00:36,43,FLIGHT - WEST PALM BEACH TO MINNEAPOLIS SUN JAN 8 2012,1,214.00,214.00,99,3,3,2,5,1,2,1,0,33415,expedia.com
87893714,4278200045701,10326615452578885078,20110730,19:20:50,43,"ADULT AUG 15, 2011",1,321.00,321.00,99,3,4,3,6,0,1,1,0,33323,aa.com
87893714,4766222061662,1875457313788268580,20110621,0:44:09,43,FLIGHT - N/A,1,252.09,273.49,99,3,4,3,6,0,1,1,0,33323,delta.com
87893714,4793611653213,9530952911301729568,20110620,4:27:53,47,CAR RENTAL INSURANCE N/A,1,0.00,82.65,99,3,4,3,6,0,1,1,0,33323,expedia.com
87893714,4793611653213,9530952911301729568,20110620,4:27:53,45,CAR - MIDSIZE CAR JUL 1 2011~JUL 4 2011,3,82.65,82.65,99,3,4,3,6,0,1,1,0,33323,expedia.com
87894003,4805589995672,17475197073474272331,20110818,4:11:48,43,FLIGHT - WICHITA MID-CONTINENT AIRPORT (ICT)~GUADALAJARA (GDL) MON OCT 10,2,1225.20,1225.20,99,2,3,5,4,1,1,1,0,67801,travelocity.com
87896837,4862828089488,10326615452578885078,20110810,17:59:50,43,"ADULT SEP 29, 2011",2,296.00,296.00,99,1,5,7,5,0,1,1,0,02301,aa.com
